JPS_ID	作品名	作品名かな	作品名_重複	作品名かな_重複
96025	埴輪男子頭部残欠	はにわだんしとうぶざんけつ	1	1
16136	埴輪馬（頭部）（伝茨城県東海村外宿出土）	はにわうま（とうぶ）（でんいばらきけんとうかいむらとじゅくしゅつど）	1	1
16137	埴輪武人像（頭部）（伝茨城県東海村外宿出土）	はにわぶじんぞう（とうぶ）（でんいばらきけんとうかいむらとじゅくしゅつど）	1	1
95850	埴輪片・須恵器片・土師器片	はにわへん・すえきへん・はじきへん	1	1
170120	飾り棚	カザリダナ	1	1
117665	飾り板	かざ いた	1	1
149703	飾り紐 茶臙脂山形文様	かざ　ひも ちゃえんじやまがたもんよう	1	1
170916	飾り縫い見本帳	カザリヌイミホンチョウ	1	1
12126	飾金具等	かざりかなぐなど	1	1
116571	飾金具付革帯	かざりかなぐつきかわおび	1	1
117119	飾太刀鞘	かざりたちさや	1	1
1254	飾馬	カザリウマ	1	1
78362	飾馬形香炉  ｢貞享四夘年三月造之｣刻銘	かざりうまがたこうろ	1	1
125301	飾馬考	かざりうまこう	1	1
155377	飾板	かざりいた	1	1
109207	飾鋲	かざりびょう	1	1
162240	飾鏃	かざりやじり	1	1
124319	植学浅解；初編	しょくがくせんかい	1	1
49039	植込鉢	うえこみばち	1	1
57789	植松文書	うえまつもんじょ	1	1
124357	植物啓原・植物啓原図	しょくぶつけいげん･しょくぶつけいげんず	1	1
124347	植物綱目撮要《松原信之助纂述植物撮要》	しょくぶつこうもくさつよう	1	1
124473	植物写生図《植物写生図廿一種買上》	しょくぶつしゃせいず	1	1
124348	植物名称一斑	しょくぶつめいしょういっぱん	1	1
124486	植物名彙	しょくぶつめいい	1	1
160129	植木棚	うえきだな	1	1
47813	植木棚の少女	うえきだな　しょうじょ	1	1
171161	植木鉢	ウエキバチ	1	1
116559	燭	しょく	1	1
84153	燭陰木彫根付	しょくいんもくちょうねつけ	1	1
15044	燭台	しょくだい　	1	1
170752	織額 流水雪中松図	オリガク リュウスイセッチュウマツズ	1	1
178325	織器	おりき	1	1
170730	織殿製品見本及西洋精好織見本	オリドノセイヒンミホンオヨビセイヨウセイコウオリミホン	1	1
128872	織田軍記[外題：総見記]	おだぐんき	1	1
56896	織田信長朱印	おだのぶながしゅいん	1	1
125906	織田正二位尾張守内大臣平信雄公家中分限帳《織田氏分限帳》	おだしょうにいおわりのかみないだいじんたいらののぶかつこうかちゅうぶんげんちょう	1	1
134351	織田有楽斎真台子聞書	おだうらくさいしんのだいすききがき	1	1
80167	織部芦文角皿	おりべあしもんかくざら	1	1
78702	織部瓜文硯	おりべうりもんすずり	1	1
80775	織部茄子香合	おりべなすこうごう	1	1
80896	織部開扇向付	おりべかいせんむこうづけ	1	1
80660	織部蓋物	おりべふたもの	1	1
78701	織部角皿	おりべかくざら	1	1
80476	織部角鉢	おりべかくばち	1	1
80958	織部脚付角鉢	おりべきゃくつきかくばち	1	1
80629	織部隅切向付	おりべすみきりむこうづけ	1	1
159467	織部向付	おりべむこうづけ	1	1
78947	織部狛犬 ｢文化四年六月六日　加藤市衛門之造｣刻銘	おりべこまいぬ	1	1
80120	織部山水水車図扇面形鉢	おりべさんすいすいしゃずせんめんがたはち	1	1
80776	織部四方茶器	おりべよほうちゃき	1	1
78055	織部獅子鈕香炉	おりべししつまみこうろ	1	1
78279	織部写双耳香合	おりべうつしそうじこうごう	1	1
80772	織部樹木文香合	おりべじゅもくもんこうごう	1	1
80601	織部洲浜形手鉢	おりべすはまがたてばち	1	1
80774	織部松壽香合	おりべしょうじゅこうごう	1	1
78852	織部水甕	おりべみずがめ	1	1
80873	織部扇形向付	おりべおうぎがたむこうづけ	1	1
78907	織部茶入	おりべちゃいれ	1	1
80088	織部南蛮人燭台	おりべなんばんじんしょくだい	1	1
80639	織部分銅形向付	おりべぶんどうがたむこうづけ	1	1
78056	織部文広口茶入	おりべもんひろくちちゃいれ	1	1
78240	織部木兎香合	おりべみみずくこうごう	1	1
80771	織部輪花形火入	おりべりんかがたひいれ	1	1
80773	織部六角香炉	おりべろっかくこうろ	1	1
2482	織部釉菊桐文盃洗	オリベユウキクキリモンハイセン	1	1
2481	織部釉柏文蓋物	オリベユウカシワモンフタモノ	1	1
1395	織物見本	オリモノミホン	1	1
126266	織文図会	しょくもんずえ	1	1
127841	織宝秘録	しょくほうひろく	1	1
170748	織紋帖	オリモンチョウ	1	1
127145	職官表	しょくかんひょう	1	1
125342	職原問答《光圀公之儒臣牛窪景成答》	しょくげんもんどう	1	1
125314	職源鈔講述記	しょくげんしょうこうじゅつき	1	1
5470	職人歌合絵断簡	ショクニンウタアワセエダンカン	1	1
39849	職人尽歌合（模本） 	しょくにんづくしうたあわせ	1	1
168856	職人尽図巻	ショクニンヅクシズカン	1	1
147827	色ガラス燭台	いろ　しょくだい	1	1
52840	色は揃・あさきゆめみし	いろ　そろい	1	1
4883	色画稿類等	イロガコウルイトウ	1	1
163255	色絵A字梅樹図手付瓶	いろええいじばいじゅずてつきびん	1	1
2891	色絵アスパラガス束形莨立 イギリス	イロエアスパラガスタバネガタタバコタテ イギリス	1	1
12214	色絵のぞきからくり	いろえのぞきからくり	1	1
2929	色絵芦鷺文額	イロエアシサギモンガク	1	1
80417	色絵粟図輪花鉢	いろえあわずりんかはち	1	1
78629	色絵粟鶉図砧形徳利	いろえあわうずらずきぬたがたとくり	1	1
80675	色絵粟鶉図茶碗	いろえあわうずらずちゃわん	1	1
80418	色絵粟鶉図盃台	いろえあわうずらずさかずきだい	1	1
170581	色絵印判手瓢文大皿	イロエインバンテヒョウモンオオザラ	1	1
78376	色絵飲中八仙歌文手焙	いろえいんちゅうのはっせんかもんてあぶり	1	1
80807	色絵瓜文茶筅形徳利	いろえうりもんちゃせんがたとくり	1	1
80084	色絵雲錦手茶碗	いろえうんきんでちゃわん	1	1
80859	色絵雲文水注	いろえうんもんすいちゅう	1	1
78714	色絵雲龍花鳥図盃洗	いろえうんりゅうかちょうずはいせん	1	1
2779	色絵雲龍波濤文火入	イロエウンリュウハトウモンヒイレ	1	1
168054	色絵栄花物語冊子形硯箱	イロエエイガモノガタリサッシガタスズリバコ	1	1
2392	色絵猿奏楽像	イロエサルソウガクゾウ	1	1
78202	色絵遠山若松図角皿	いろえとおやまわかまつずかくざら	1	1
78668	色絵鴛鴦香炉	いろえおしどりこうろ	1	1
78083	色絵於福香合	いろえおふくこうごう	1	1
80550	色絵応龍文陶板	いろえおうりゅうもんとうばん	1	1
146124	色絵牡丹獅子壺	いろえぼたんししもんつぼ	1	1
78692	色絵牡丹紫陽花文水注	いろえぼたんあじさいもんすいちゅう	1	1
163274	色絵牡丹松御簾図獅子鈕有蓋壺	いろえぼたんまつみすずししちゅうゆうがいこ	1	1
163272	色絵牡丹菖蒲菊図有蓋大壺	いろえぼたんしょうぶきくずゆうがいたいこ	1	1
78344	色絵牡丹図水指	いろえぼたんずみずさし	1	1
78687	色絵牡丹青海波文皿	いろえぼたんせいかいはもんさら	1	1
78674	色絵牡丹唐草文大皿	いろえぼたんからくさもんおおざら	1	1
163312	色絵牡丹藤図水注	いろえぼたんふじずすいちゅう	1	1
2863	色絵牡丹文花瓶	イロエボタンモンカビン	1	1
163225	色絵牡丹文蓋付鉢	いろえぼたんもんふたつきばち	1	1
80681	色絵牡丹文角徳利	いろえぼたんもんかくとくり	1	1
78462	色絵牡丹文菊椿図置物	いろえぼたんもんきくつばきずおきもの	1	1
80444	色絵牡丹文皿	いろえぼたんもんさら	1	1
78683	色絵牡丹文三足皿	いろえぼたんもんさんそくさら	1	1
163311	色絵牡丹文水注	いろえぼたんもんすいちゅう	1	1
80020	色絵牡丹文水滴	いろえぼたんもんすいてき	1	1
78943	色絵牡丹文大皿	いろえぼたんもんおおざら	1	1
78099	色絵牡丹文虫籠形香炉	いろえぼたんもんむしかごかたこうろ	1	1
80169	色絵牡丹文丁子風炉 「御菩薩池」印	いろえぼたんもんちょうじぶろ	1	1
80112	色絵牡丹文八角皿	いろえぼたんもんはっかくざら	1	1
78545	色絵花果実文皿 ｢明治七年三月寫　大日本眞着色祖杏圃服部造」銹銘朱印	いろえはなかじつもんさら	1	1
163257	色絵花札草花文角瓶	いろえはなふだそうかもんかくびん	1	1
160966	色絵花虫図陶板（タイル）	いろえかちゅうずとうばん　たいる	1	1
78595	色絵花虫文八角皿	いろえかちゅうもんはっかくさら	1	1
80163	色絵花虫文六角重箱	いろえかちゅうもんろっかくじゅうばこ	1	1
2391	色絵花蝶文スプーン ドイツ・マイセン	イロエカチョウモンスプーン ドイツ・マイセン	1	1
162940	色絵花蝶文蓋付碗	いろえかちょうもんふたつきわん	1	1
2399	色絵花蝶文獣足卵形蓋物 ドイツ・マイセン	イロエカチョウモンジュウソクタマゴガタフタモノ ドイツ・マイセン	1	1
78750	色絵花蝶文雪輪形鉢	いろえかちょうもんゆきわがたはち	1	1
78329	色絵花蝶文有蓋壺	いろえかちょうもんゆうがいこ	1	1
80603	色絵花鳥魚文皿	いろえかちょうぎょもんさら	1	1
162826	色絵花鳥三果文大鉢	いろえかちょうさんかもんおおばち	1	1
163285	色絵花鳥獅子鈕有蓋壺	いろえかちょうししちゅうゆうがいこ	1	1
78339	色絵花鳥図皿	いろえかちょうずさら	1	1
162824	色絵花鳥図手付鉢	いろえかちょうずてつきばち	1	1
80913	色絵花鳥図大皿	いろえかちょうずおおざら	1	1
80808	色絵花鳥図平鉢	いろえかちょうずひらばち	1	1
163232	色絵花鳥図輪繋透鉢	いろえかちょうずわつなぎすかしばち	1	1
2397	色絵花鳥文蓋物 ドイツ・マイセン	イロエカチョウモンフタモノ ドイツ・マイセン	1	1
80129	色絵花鳥文角瓶	いろえかちょうもんかくへい	1	1
78217	色絵花鳥文角碗	いろえかちょうもんかくわん	1	1
78248	色絵花鳥文急須	いろえかちょうもんきゅうす	1	1
78785	色絵花鳥文皿	いろえかちょうもんさら	1	1
78340	色絵花鳥文大皿	いろえかちょうもんおおざら	1	1
80606	色絵花鳥文大深鉢	いろえかちょうもんおおふかばち	1	1
165886	色絵花鳥文銚子	いろえかちょうもんちょうし	1	1
78209	色絵花鳥文筒形瓶 ｢元文五庚申五月日水ケ江乾亨院常住秀嶋五左衛門成昌貮之内｣赤絵銘	いろえかちょうもんつつがたへい	1	1
80663	色絵花鳥文盃洗	いろえかちょうもんはいせん	1	1
78820	色絵花鳥文鉢	いろえかちょうもんはち	1	1
2443	色絵花鳥文輪花鉢	イロエカチョウモンリンカハチ	1	1
162288	色絵花鳥文六角壺	いろえかちょうもんろっかくつぼ	1	1
163260	色絵花唐草楓文瓶	いろえはなからくさかえでもんびん	1	1
80845	色絵花唐草文皿	いろえはなからくさもんさら	1	1
170410	色絵花唐草文徳利	イロエハナカラクサモントックリ	1	1
78423	色絵花筏図皿	いろえはないかだずさら	1	1
80553	色絵花筏文鉢	いろえはないかだもんはち	1	1
79181	色絵花文合子	いろえかもんごうす	1	1
171652	色絵花文折縁輪花盤	イロエカモンオリフチリンカバン	1	1
78079	色絵花文茶碗	いろえはなもんちゃわん	1	1
171656	色絵花文杯	イリエカモンハイ	1	1
78807	色絵花包文茶碗	いろえはなづつみもんちゃわん	1	1
163226	色絵花盆図十角鉢	いろえかぼんずじゅっかくばち	1	1
163201	色絵花盆図蝶文皿　	いろえかぼんずちょうもんざら	1	1
163193	色絵花盆図唐花文皿	いろえかぼんずからはなもんざら	1	1
163335	色絵花盆図鳳凰文鉢	いろえかぼんずほうおうもんばち	1	1
163294	色絵花盆図有蓋壺・広口瓶	いろえかぼんずゆうがいこ・ひろくちびん	1	1
163234	色絵花盆図稜花足付水切鉢	いろえかぼんずりょうかあしつきみずきりばち	1	1
80113	色絵花盆図輪花皿	いろえかぼんずりんかさら	1	1
162926	色絵花盆文大皿	いろえかぼんもんおおざら	1	1
163189	色絵花盆鳳凰図皿	いろえかぼんほうおうずざら	1	1
163194	色絵花盆鳳凰文皿	いろえかぼんほうおうもんざら	1	1
163197	色絵花盆鷲図大皿	いろえかぼんわしずおおざら	1	1
80429	色絵花篭図壺	いろえはなかごずつぼ	1	1
2406	色絵花卉果実文木葉形鉢 ドイツ・マイセン	イロエカキカジツモンコノハガタバチ ドイツ・マイセン	1	1
78510	色絵花卉人物図双耳花瓶	いろえかきじんぶつずそうじかびん	1	1
78783	色絵花卉図大皿	いろえかきずおおざら	1	1
159536	色絵花卉図壺	いろえかきずつぼ	1	1
2405	色絵花卉置上花籠形鉢 ドイツ・マイセン	イロエカキオキアゲハナカゴガタハチ ドイツ・マイセン	1	1
2403	色絵花卉鳥虫文コーヒー碗 ドイツ・マイセン	イロエカキチョウチュウモンコーヒーワン ドイツ・マイセン	1	1
80102	色絵花卉柘榴文鉢	いろえかきざくろもんはち	1	1
78777	色絵花卉文角瓶	いろえかきもんかくへい	1	1
2735	色絵花卉文九角皿 九谷	イロエカキモンキュウカクサラ クタニ	1	1
78468	色絵花卉文三足鉢	いろえかきもんさんそくはち	1	1
78482	色絵花卉文水指	いろえかきもんみずさし	1	1
80915	色絵花卉文大皿	いろえかきもんおおざら	1	1
80852	色絵花卉文大壺	いろえかきもんたいこ	1	1
80731	色絵花卉文徳利	いろえかきもんとくり	1	1
